CHROMATOGRAM
3-phenylpropyl-chloride.raw
Data points: 36001
Time	Intensity
8.488333	7232
8.489167	7126
8.490000	7034
8.490833	6936
8.491667	6835
8.492500	6745
8.493333	6647
8.494167	6559
8.495000	6465
8.495833	6381
8.496667	6288
8.497500	6204
8.498333	6114
8.499167	6022
8.500000	5944
8.500833	5866
8.501667	5781
8.502500	5699
8.503333	5620
8.504167	5532
8.505000	5456
8.505833	5386
8.506667	5301
8.507500	5236
8.508333	5158
8.509167	5076
8.510000	5009
8.510833	4944
8.511667	4873
8.512500	4799
8.513333	4739
8.514167	4659
8.515000	4601
8.515833	4533
8.516667	4469
8.517500	4400
8.518333	4341
8.519167	4278
8.520000	4217
8.520833	4158
8.521667	4099
8.522500	4034
8.523333	3978
8.524167	3922
8.525000	3865
8.525833	3811
8.526667	3757
8.527500	3695
8.528333	3644
8.529167	3594
8.530000	3546
8.530833	3502
8.531667	3450
8.532500	3390
8.533333	3345
8.534167	3302
8.535000	3247
8.535833	3205
8.536667	3164
8.537500	3107
8.538333	3065
8.539167	3021
8.540000	2971
8.540833	2934
8.541667	2887
8.542500	2844
8.543333	2807
8.544167	2766
8.545000	2729
8.545833	2682
8.546667	2644
8.547500	2606
8.548333	2567
8.549167	2534
8.550000	2493
8.550833	2455
8.551667	2416
8.552500	2384
8.553333	2345
8.554167	2316
8.555000	2282
8.555833	2240
8.556667	2217
8.557500	2187
8.558333	2146
8.559167	2118
8.560000	2085
8.560833	2052
8.561667	2027
8.562500	1996
8.563333	1958
8.564167	1938
8.565000	1902
8.565833	1871
8.566667	1853
8.567500	1826
8.568333	1799
8.569167	1777
8.570000	1754
8.570833	1715
8.571667	1697
8.572500	1662
8.573333	1637
8.574167	1618
8.575000	1601
8.575833	1561
8.576667	1545
8.577500	1522
8.578333	1495
8.579167	1477
8.580000	1456
8.580833	1432
8.581667	1412
8.582500	1396
8.583333	1361
8.584167	1350
8.585000	1342
8.585833	1313
8.586667	1294
8.587500	1286
8.588333	1259
8.589167	1233
8.590000	1218
8.590833	1202
8.591667	1181
8.592500	1167
8.593333	1155
8.594167	1133
8.595000	1127
8.595833	1101
8.596667	1081
8.597500	1067
8.598333	1047
8.599167	1031
8.600000	1017
8.600833	1009
8.601667	985
8.602500	972
8.603333	961
8.604167	941
8.605000	934
8.605833	919
8.606667	906
8.607500	887
8.608333	878
8.609167	864
8.610000	855
8.610833	842
8.611667	831
8.612500	819
8.613333	805
8.614167	794
8.615000	782
8.615833	765
8.616667	756
8.617500	749
8.618333	734
8.619167	724
8.620000	713
8.620833	698
8.621667	693
8.622500	683
8.623333	667
8.624167	664
8.625000	658
8.625833	644
8.626667	636
8.627500	631
8.628333	610
8.629167	602
8.630000	605
8.630833	583
8.631667	572
8.632500	570
8.633333	564
8.634167	549
8.635000	545
8.635833	536
8.636667	521
8.637500	522
8.638333	515
8.639167	501
8.640000	497
8.640833	494
8.641667	479
8.642500	484
8.643333	476
8.644167	460
8.645000	456
8.645833	447
8.646667	440
8.647500	438
8.648333	428
8.649167	424
8.650000	417
8.650833	421
8.651667	411
8.652500	405
8.653333	398
8.654167	378
8.655000	383
8.655833	384
8.656667	369
8.657500	363
8.658333	363
8.659167	354
8.660000	341
8.660833	342
8.661667	331
8.662500	321
8.663333	329
8.664167	313
8.665000	313
8.665833	306
8.666667	299
8.667500	302
8.668333	294
8.669167	287
8.670000	284
8.670833	276
8.671667	274
8.672500	266
8.673333	260
8.674167	258
8.675000	251
8.675833	247
8.676667	240
8.677500	230
8.678333	227
8.679167	230
8.680000	219
8.680833	218
8.681667	206
8.682500	202
8.683333	197
8.684167	194
8.685000	190
8.685833	193
8.686667	176
8.687500	177
8.688333	180
8.689167	167
8.690000	160
8.690833	166
8.691667	157
8.692500	147
8.693333	151
8.694167	146
8.695000	142
8.695833	135
8.696667	125
8.697500	125
8.698333	122
8.699167	111
8.700000	114
8.700833	112
8.701667	105
8.702500	97
8.703333	100
8.704167	91
8.705000	90
8.705833	90
8.706667	89
8.707500	83
8.708333	78
8.709167	74
8.710000	71
8.710833	60
8.711667	65
8.712500	63
8.713333	61
8.714167	61
8.715000	55
8.715833	56
8.716667	53
8.717500	41
8.718333	51
8.719167	44
8.720000	36
8.720833	33
8.721667	37
8.722500	29
8.723333	35
8.724167	34
8.725000	22
8.725833	15
8.726667	23
8.727500	11
8.728333	5
8.729167	14
8.730000	12
8.730833	5
8.731667	6
8.732500	2
8.733333	-3
8.734167	-4
8.735000	-7
8.735833	-17
8.736667	-17
8.737500	-15
8.738333	-16
8.739167	-16
8.740000	-9
8.740833	-13
8.741667	-19
8.742500	-14
8.743333	-29
8.744167	-31
8.745000	-23
8.745833	-31
8.746667	-33
8.747500	-28
8.748333	-27
8.749167	-35
8.750000	-29
8.750833	-42
8.751667	-42
8.752500	-31
8.753333	-39
8.754167	-42
8.755000	-42
8.755833	-45
8.756667	-55
8.757500	-51
8.758333	-44
8.759167	-61
8.760000	-53
8.760833	-53
8.761667	-54
8.762500	-48
8.763333	-52
8.764167	-63
8.765000	-57
8.765833	-60
8.766667	-69
8.767500	-64
8.768333	-65
8.769167	-67
8.770000	-68
8.770833	-67
8.771667	-67
8.772500	-70
8.773333	-68
8.774167	-74
8.775000	-65
8.775833	-76
8.776667	-73
8.777500	-81
8.778333	-82
8.779167	-84
8.780000	-86
8.780833	-78
8.781667	-84
8.782500	-75
8.783333	-80
8.784167	-81
8.785000	-80
8.785833	-76
8.786667	-81
8.787500	-80
8.788333	-75
8.789167	-80
8.790000	-75
8.790833	-77
8.791667	-83
8.792500	-75
8.793333	-77
8.794167	-89
8.795000	-79
8.795833	-83
8.796667	-72
8.797500	-72
8.798333	-77
8.799167	-79
8.800000	-76
8.800833	-79
8.801667	-80
8.802500	-79
8.803333	-75
8.804167	-80
8.805000	-76
8.805833	-74
8.806667	-74
8.807500	-74
8.808333	-75
8.809167	-76
8.810000	-68
8.810833	-72
8.811667	-77
8.812500	-67
8.813333	-70
8.814167	-76
8.815000	-65
8.815833	-65
8.816667	-67
8.817500	-64
8.818333	-61
8.819167	-55
8.820000	-63
8.820833	-58
8.821667	-56
8.822500	-61
8.823333	-56
8.824167	-50
8.825000	-61
8.825833	-50
8.826667	-52
8.827500	-60
8.828333	-45
8.829167	-40
8.830000	-44
8.830833	-45
8.831667	-46
8.832500	-46
8.833333	-38
8.834167	-37
8.835000	-39
8.835833	-24
8.836667	-23
8.837500	-28
8.838333	-22
8.839167	-25
8.840000	-32
8.840833	-18
8.841667	-21
8.842500	-15
8.843333	-9
8.844167	-3
8.845000	-17
8.845833	-16
8.846667	-14
8.847500	-15
8.848333	-5
8.849167	-7
8.850000	-12
8.850833	4
8.851667	-5
8.852500	5
8.853333	10
8.854167	13
8.855000	7
8.855833	15
8.856667	21
8.857500	10
8.858333	20
8.859167	24
8.860000	27
8.860833	35
8.861667	37
8.862500	32
8.863333	37
8.864167	44
8.865000	44
8.865833	44
8.866667	44
8.867500	46
8.868333	53
8.869167	56
8.870000	62
8.870833	70
8.871667	59
8.872500	62
8.873333	69
8.874167	65
8.875000	71
8.875833	77
8.876667	84
8.877500	86
8.878333	95
8.879167	92
8.880000	100
8.880833	98
8.881667	99
8.882500	101
8.883333	102
8.884167	106
8.885000	115
8.885833	116
8.886667	117
8.887500	130
8.888333	139
8.889167	133
8.890000	140
8.890833	142
8.891667	142
8.892500	152
8.893333	155
8.894167	162
8.895000	162
8.895833	164
8.896667	168
8.897500	161
8.898333	177
8.899167	179
8.900000	180
8.900833	189
8.901667	193
8.902500	200
8.903333	201
8.904167	211
8.905000	211
8.905833	213
8.906667	218
8.907500	216
8.908333	234
8.909167	238
8.910000	236
8.910833	238
8.911667	243
8.912500	245
8.913333	241
8.914167	262
8.915000	253
8.915833	263
8.916667	270
8.917500	266
8.918333	271
8.919167	280
8.920000	284
8.920833	286
8.921667	298
8.922500	297
8.923333	303
8.924167	308
8.925000	300
8.925833	313
8.926667	312
8.927500	320
8.928333	326
8.929167	328
8.930000	340
8.930833	344
8.931667	340
8.932500	346
8.933333	352
8.934167	359
8.935000	355
8.935833	370
8.936667	369
8.937500	376
8.938333	378
8.939167	379
8.940000	384
8.940833	388
8.941667	392
8.942500	393
8.943333	402
8.944167	404
8.945000	401
8.945833	411
8.946667	420
8.947500	427
8.948333	420
8.949167	432
8.950000	437
8.950833	436
8.951667	435
8.952500	447
8.953333	450
8.954167	453
8.955000	455
8.955833	462
8.956667	467
8.957500	470
8.958333	461
8.959167	472
8.960000	478
8.960833	477
8.961667	474
8.962500	480
8.963333	486
8.964167	480
8.965000	492
8.965833	485
8.966667	493
8.967500	499
8.968333	500
8.969167	503
8.970000	513
8.970833	504
8.971667	510
8.972500	513
8.973333	521
8.974167	518
8.975000	527
8.975833	527
8.976667	527
8.977500	528
8.978333	531
8.979167	539
8.980000	544
8.980833	541
8.981667	549
8.982500	553
8.983333	554
8.984167	557
8.985000	556
8.985833	554
8.986667	562
8.987500	564
8.988333	560
8.989167	566
8.990000	577
8.990833	567
8.991667	569
8.992500	577
8.993333	577
8.994167	575
8.995000	585
8.995833	584
8.996667	583
8.997500	591
8.998333	587
8.999167	586
9.000000	586
9.000833	595
9.001667	598
9.002500	596
9.003333	596
9.004167	602
9.005000	598
9.005833	598
9.006667	611
9.007500	601
9.008333	612
9.009167	614
9.010000	608
9.010833	609
9.011667	617
9.012500	622
9.013333	626
9.014167	622
9.015000	624
9.015833	633
9.016667	631
9.017500	625
9.018333	631
9.019167	635
9.020000	634
9.020833	639
9.021667	644
9.022500	640
9.023333	641
9.024167	648
9.025000	648
9.025833	655
9.026667	652
9.027500	650
9.028333	647
9.029167	647
9.030000	652
9.030833	654
9.031667	647
9.032500	654
9.033333	658
9.034167	652
9.035000	655
9.035833	662
9.036667	657
9.037500	662
9.038333	655
9.039167	652
9.040000	659
9.040833	663
9.041667	664
9.042500	673
9.043333	667
9.044167	667
9.045000	665
9.045833	659
9.046667	657
9.047500	659
9.048333	656
9.049167	658
9.050000	652
9.050833	651
9.051667	655
9.052500	659
9.053333	654
9.054167	652
9.055000	660
9.055833	648
9.056667	652
9.057500	655
9.058333	651
9.059167	649
9.060000	658
9.060833	651
9.061667	650
9.062500	647
9.063333	642
9.064167	647
9.065000	641
9.065833	646
9.066667	647
9.067500	648
9.068333	642
9.069167	644
9.070000	641
9.070833	633
9.071667	638
9.072500	641
9.073333	633
9.074167	636
9.075000	642
9.075833	632
9.076667	631
9.077500	632
9.078333	626
9.079167	625
9.080000	618
9.080833	617
9.081667	623
9.082500	617
9.083333	619
9.084167	617
9.085000	614
9.085833	615
9.086667	614
9.087500	610
9.088333	609
9.089167	599
9.090000	600
9.090833	595
9.091667	597
9.092500	594
9.093333	597
9.094167	596
9.095000	581
9.095833	575
9.096667	583
9.097500	577
9.098333	574
9.099167	569
9.100000	565
9.100833	562
9.101667	565
9.102500	556
9.103333	547
9.104167	551
9.105000	543
9.105833	545
9.106667	545
9.107500	539
9.108333	536
9.109167	533
9.110000	531
9.110833	526
9.111667	530
9.112500	525
9.113333	515
9.114167	515
9.115000	508
9.115833	507
9.116667	501
9.117500	495
9.118333	490
9.119167	485
9.120000	486
9.120833	494
9.121667	485
9.122500	481
9.123333	481
9.124167	477
9.125000	463
9.125833	469
9.126667	474
9.127500	454
9.128333	462
9.129167	452
9.130000	441
9.130833	447
9.131667	443
9.132500	427
9.133333	429
9.134167	432
9.135000	416
9.135833	414
9.136667	417
9.137500	405
9.138333	410
9.139167	403
9.140000	401
9.140833	399
9.141667	387
9.142500	380
9.143333	381
9.144167	371
9.145000	365
9.145833	362
9.146667	360
9.147500	352
9.148333	351
9.149167	342
9.150000	335
9.150833	340
9.151667	332
9.152500	327
9.153333	328
9.154167	317
9.155000	308
9.155833	312
9.156667	303
9.157500	303
9.158333	297
9.159167	287
9.160000	284
9.160833	282
9.161667	282
9.162500	275
9.163333	273
9.164167	266
9.165000	255
9.165833	258
9.166667	249
9.167500	241
9.168333	243
9.169167	237
9.170000	231
9.170833	229
9.171667	226
9.172500	215
9.173333	215
9.174167	202
9.175000	195
9.175833	203
9.176667	194
9.177500	192
9.178333	190
9.179167	177
9.180000	177
9.180833	177
9.181667	164
9.182500	162
9.183333	159
9.184167	146
9.185000	156
9.185833	159
9.186667	143
9.187500	142
9.188333	137
9.189167	125
9.190000	127
9.190833	127
9.191667	121
9.192500	123
9.193333	119
9.194167	108
9.195000	101
9.195833	104
9.196667	92
9.197500	85
9.198333	88
9.199167	82
9.200000	79
9.200833	81
9.201667	72
9.202500	64
9.203333	64
9.204167	52
9.205000	57
9.205833	57
9.206667	47
9.207500	53
9.208333	53
9.209167	42
9.210000	48
9.210833	47
9.211667	26
9.212500	24
9.213333	27
9.214167	12
9.215000	8
9.215833	12
9.216667	6
9.217500	3
9.218333	16
9.219167	-1
9.220000	-1
9.220833	8
9.221667	-13
9.222500	-9
9.223333	-4
9.224167	-17
9.225000	-23
9.225833	-18
9.226667	-36
9.227500	-35
9.228333	-26
9.229167	-42
9.230000	-42
9.230833	-38
9.231667	-46
9.232500	-51
9.233333	-46
9.234167	-64
9.235000	-60
9.235833	-56
9.236667	-71
9.237500	-68
9.238333	-60
9.239167	-75
9.240000	-70
9.240833	-69
9.241667	-79
9.242500	-84
9.243333	-78
9.244167	-99
9.245000	-95
9.245833	-85
9.246667	-98
9.247500	-100
9.248333	-98
9.249167	-111
9.250000	-106
9.250833	-104
9.251667	-108
9.252500	-114
9.253333	-109
9.254167	-116
9.255000	-116
9.255833	-105
9.256667	-123
9.257500	-122
9.258333	-115
9.259167	-122
9.260000	-125
9.260833	-123
9.261667	-126
9.262500	-125
9.263333	-122
9.264167	-130
9.265000	-134
9.265833	-130
9.266667	-141
9.267500	-147
9.268333	-145
9.269167	-150
9.270000	-152
9.270833	-151
9.271667	-156
9.272500	-156
9.273333	-150
9.274167	-148
9.275000	-153
9.275833	-154
9.276667	-160
9.277500	-158
9.278333	-160
9.279167	-165
9.280000	-154
9.280833	-158
9.281667	-174
9.282500	-164
9.283333	-167
9.284167	-170
9.285000	-172
9.285833	-164
9.286667	-172
9.287500	-171
9.288333	-158
9.289167	-178
9.290000	-172
9.290833	-174
9.291667	-176
9.292500	-181
9.293333	-175
9.294167	-179
9.295000	-185
9.295833	-176
9.296667	-183
9.297500	-186
9.298333	-188
9.299167	-186
9.300000	-187
9.300833	-184
9.301667	-193
9.302500	-187
9.303333	-182
9.304167	-191
9.305000	-200
9.305833	-193
9.306667	-192
9.307500	-190
9.308333	-194
9.309167	-201
9.310000	-187
9.310833	-189
9.311667	-182
9.312500	-186
9.313333	-191
9.314167	-198
9.315000	-188
9.315833	-182
9.316667	-195
9.317500	-196
9.318333	-194
9.319167	-195
9.320000	-194
9.320833	-191
9.321667	-193
9.322500	-192
9.323333	-196
9.324167	-188
9.325000	-190
9.325833	-193
9.326667	-192
9.327500	-188
9.328333	-195
9.329167	-195
9.330000	-194
9.330833	-191
9.331667	-191
9.332500	-187
9.333333	-188
9.334167	-191
9.335000	-188
9.335833	-186
9.336667	-189
9.337500	-184
9.338333	-185
9.339167	-185
9.340000	-187
9.340833	-180
9.341667	-186
9.342500	-186
9.343333	-179
9.344167	-192
9.345000	-188
9.345833	-174
9.346667	-186
9.347500	-188
9.348333	-174
9.349167	-186
9.350000	-190
9.350833	-181
9.351667	-180
9.352500	-184
9.353333	-167
9.354167	-174
9.355000	-175
9.355833	-174
9.356667	-179
9.357500	-178
9.358333	-178
9.359167	-176
9.360000	-181
9.360833	-170
9.361667	-169
9.362500	-180
9.363333	-172
9.364167	-173
9.365000	-177
9.365833	-176
9.366667	-172
9.367500	-176
9.368333	-168
9.369167	-177
9.370000	-178
9.370833	-170
9.371667	-183
9.372500	-177
9.373333	-170
9.374167	-177
9.375000	-170
9.375833	-163
9.376667	-170
9.377500	-178
9.378333	-168
9.379167	-169
9.380000	-175
9.380833	-172
9.381667	-167
9.382500	-169
9.383333	-163
9.384167	-165
9.385000	-168
9.385833	-163
9.386667	-158
9.387500	-164
9.388333	-163
9.389167	-157
9.390000	-162
9.390833	-156
9.391667	-161
9.392500	-156
9.393333	-151
9.394167	-158
9.395000	-156
9.395833	-151
9.396667	-162
9.397500	-154
9.398333	-146
9.399167	-154
9.400000	-160
9.400833	-145
9.401667	-165
9.402500	-161
9.403333	-143
9.404167	-157
9.405000	-154
9.405833	-146
9.406667	-147
9.407500	-148
9.408333	-137
9.409167	-144
9.410000	-150
9.410833	-145
9.411667	-143
9.412500	-145
9.413333	-143
9.414167	-146
9.415000	-146
9.415833	-148
9.416667	-142
9.417500	-149
9.418333	-141
9.419167	-139
9.420000	-140
9.420833	-143
9.421667	-135
9.422500	-141
9.423333	-142
9.424167	-132
9.425000	-133
9.425833	-135
9.426667	-133
9.427500	-136
9.428333	-133
9.429167	-129
9.430000	-141
9.430833	-142
9.431667	-127
9.432500	-127
9.433333	-129
9.434167	-124
9.435000	-127
9.435833	-134
9.436667	-130
9.437500	-131
9.438333	-136
9.439167	-126
9.440000	-120
9.440833	-136
9.441667	-129
9.442500	-123
9.443333	-128
9.444167	-115
9.445000	-119
9.445833	-119
9.446667	-120
9.447500	-120
9.448333	-120
9.449167	-119
9.450000	-121
9.450833	-123
9.451667	-120
9.452500	-120
9.453333	-127
9.454167	-121
9.455000	-116
9.455833	-115
9.456667	-121
9.457500	-118
9.458333	-114
9.459167	-111
9.460000	-117
9.460833	-116
9.461667	-112
9.462500	-117
9.463333	-114
9.464167	-112
9.465000	-114
9.465833	-111
9.466667	-107
9.467500	-116
9.468333	-106
9.469167	-108
9.470000	-115
9.470833	-109
9.471667	-108
9.472500	-108
9.473333	-107
9.474167	-101
9.475000	-101
9.475833	-106
9.476667	-101
9.477500	-99
9.478333	-109
9.479167	-104
9.480000	-102
9.480833	-110
9.481667	-107
9.482500	-102
9.483333	-94
9.484167	-99
9.485000	-98
9.485833	-97
9.486667	-99
9.487500	-105
9.488333	-97
9.489167	-98
9.490000	-100
9.490833	-104
9.491667	-105
9.492500	-100
9.493333	-103
9.494167	-101
9.495000	-97
9.495833	-93
9.496667	-96
9.497500	-94
9.498333	-91
9.499167	-100
9.500000	-98
9.500833	-97
9.501667	-99
9.502500	-99
9.503333	-102
9.504167	-95
9.505000	-96
9.505833	-98
9.506667	-103
9.507500	-97
9.508333	-102
9.509167	-95
9.510000	-93
9.510833	-95
9.511667	-89
9.512500	-90
9.513333	-94
9.514167	-101
9.515000	-91
9.515833	-101
9.516667	-94
9.517500	-95
9.518333	-100
9.519167	-97
9.520000	-99
9.520833	-97
9.521667	-96
9.522500	-88
9.523333	-95
9.524167	-101
9.525000	-101
9.525833	-96
9.526667	-103
9.527500	-95
9.528333	-91
9.529167	-93
9.530000	-94
9.530833	-94
9.531667	-86
9.532500	-90
9.533333	-87
9.534167	-86
9.535000	-90
9.535833	-88
9.536667	-92
9.537500	-91
9.538333	-93
9.539167	-94
9.540000	-93
9.540833	-87
9.541667	-94
9.542500	-100
9.543333	-100
9.544167	-98
9.545000	-97
9.545833	-95
9.546667	-90
9.547500	-93
9.548333	-89
9.549167	-90
9.550000	-94
9.550833	-88
9.551667	-94
9.552500	-91
9.553333	-89
9.554167	-93
9.555000	-96
9.555833	-90
9.556667	-91
9.557500	-95
9.558333	-90
9.559167	-99
9.560000	-95
9.560833	-96
9.561667	-91
9.562500	-95
9.563333	-98
9.564167	-101
9.565000	-99
9.565833	-90
9.566667	-100
9.567500	-102
9.568333	-98
9.569167	-101
9.570000	-101
9.570833	-94
9.571667	-97
9.572500	-109
9.573333	-96
9.574167	-101
9.575000	-103
9.575833	-106
9.576667	-105
9.577500	-106
9.578333	-99
9.579167	-102
9.580000	-98
9.580833	-97
9.581667	-100
9.582500	-92
9.583333	-91
9.584167	-91
9.585000	-90
9.585833	-96
9.586667	-96
9.587500	-102
9.588333	-92
9.589167	-104
9.590000	-99
9.590833	-97
9.591667	-98
9.592500	-98
9.593333	-96
9.594167	-94
9.595000	-95
9.595833	-89
9.596667	-97
9.597500	-94
9.598333	-87
9.599167	-98
9.600000	-93
9.600833	-94
9.601667	-89
9.602500	-91
9.603333	-96
9.604167	-90
9.605000	-91
9.605833	-90
9.606667	-85
9.607500	-84
9.608333	-87
9.609167	-81
9.610000	-89
9.610833	-81
9.611667	-82
9.612500	-84
9.613333	-83
9.614167	-88
9.615000	-75
9.615833	-77
9.616667	-77
9.617500	-78
9.618333	-77
9.619167	-81
9.620000	-83
9.620833	-82
9.621667	-89
9.622500	-85
9.623333	-77
9.624167	-85
9.625000	-78
9.625833	-80
9.626667	-78
9.627500	-74
9.628333	-75
9.629167	-70
9.630000	-68
9.630833	-68
9.631667	-73
9.632500	-71
9.633333	-66
9.634167	-65
9.635000	-64
9.635833	-65
9.636667	-61
9.637500	-61
9.638333	-59
9.639167	-60
9.640000	-66
9.640833	-56
9.641667	-60
9.642500	-58
9.643333	-51
9.644167	-51
9.645000	-58
9.645833	-60
9.646667	-48
9.647500	-49
9.648333	-45
9.649167	-43
9.650000	-38
9.650833	-38
9.651667	-40
9.652500	-36
9.653333	-38
9.654167	-36
9.655000	-37
9.655833	-36
9.656667	-32
9.657500	-32
9.658333	-25
9.659167	-22
9.660000	-23
9.660833	-26
9.661667	-23
9.662500	-23
9.663333	-16
9.664167	-23
9.665000	-2
9.665833	-35
9.666667	2
9.667500	-32
9.668333	2
9.669167	-10
9.670000	4
9.670833	-4
9.671667	-3
9.672500	8
9.673333	5
9.674167	14
9.675000	19
9.675833	24
9.676667	29
9.677500	24
9.678333	37
9.679167	26
9.680000	35
9.680833	39
9.681667	44
9.682500	45
9.683333	47
9.684167	57
9.685000	54
9.685833	54
9.686667	61
9.687500	62
9.688333	68
9.689167	67
9.690000	74
9.690833	78
9.691667	81
9.692500	82
9.693333	82
9.694167	94
9.695000	94
9.695833	95
9.696667	103
9.697500	104
9.698333	116
9.699167	115
9.700000	115
9.700833	123
9.701667	129
9.702500	130
9.703333	141
9.704167	143
9.705000	139
9.705833	142
9.706667	150
9.707500	148
9.708333	156
9.709167	163
9.710000	162
9.710833	168
9.711667	174
9.712500	181
9.713333	188
9.714167	193
9.715000	200
9.715833	204
9.716667	210
9.717500	215
9.718333	219
9.719167	224
9.720000	226
9.720833	239
9.721667	237
9.722500	244
9.723333	244
9.724167	257
9.725000	261
9.725833	268
9.726667	273
9.727500	276
9.728333	287
9.729167	290
9.730000	292
9.730833	303
9.731667	309
9.732500	312
9.733333	311
9.734167	323
9.735000	323
9.735833	327
9.736667	339
9.737500	345
9.738333	345
9.739167	359
9.740000	362
9.740833	365
9.741667	369
9.742500	371
9.743333	380
9.744167	384
9.745000	388
9.745833	403
9.746667	409
9.747500	413
9.748333	424
9.749167	426
9.750000	429
9.750833	440
9.751667	445
9.752500	447
9.753333	458
9.754167	462
